GlobalId,Name,Pset_PCL.PCL ID,Pset_SmartPlant 3D.Description,Pset_SmartPlant 3D.Location,X,Y,Z,Voxel
2HuYt7RUnExwRANJ0dvUBB,101-PDT-1816,3f7c03bf-9f4b-4ac7-9b47-81bfd4f01a02,SEE INSTRUMENT SUMMARY,E 124981 mm          N 289212 mm          EL+ 4098 mm,124.981,289.212,4.098,"Vx(3,4,2)"
3KdYXPDQXCZuyZAbCIc3wM,Geometry,32117d0f-02ef-4274-8e85-11923f58de93,"Globe valve,  .5 in, SWE/FTE, Class 800, API trim No. 12, , , API 602, ASTM A350-LF2",E 124981 mm          N 289247 mm          EL+ 4098 mm,124.981,289.247,4.098,"Vx(3,4,2)"
32dME7AO96d9095OQgZRS5,Operation Volume,2d8bb483-96d7-4208-9cd9-ed783acb8f1b,"Globe valve,  .5 in, SWE/FTE, Class 800, API trim No. 12, , , API 602, ASTM A350-LF2",E 124981 mm          N 289247 mm          EL+ 4098 mm,124.981,289.247,4.098,"Vx(3,4,2)"
1rCWynHlv0Ih74vcomBki_,Pipe,cdad5698-5469-4aaf-9117-2af2a0bbdf51,"Pipe stock, 15 mm, PE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 124981 mm          N 289364 mm          EL+ 4098 mm,124.981,289.364,4.098,"Vx(3,4,2)"
3Gvu41mtH03PHhMTVehglW,Geometry,e5a8f86b-2b1e-46ca-980e-107aa43f530e,"SockoletÃÂ®, reducing, 900 mm x 15 mm, BE/SWE, Class 3000, MSS SP-97, ASTM A350-LF2",E 124981 mm          N 289915 mm          EL+ 4098 mm,124.981,289.915,4.098,"Vx(3,4,2)"
0RiJk1FYDCWR8ai7kV6_Dk,Insulation Volume,3586ded1-6823-46b2-81b9-682139b2ce0c,"SockoletÃÂ®, reducing, 900 mm x 15 mm, BE/SWE, Class 3000, MSS SP-97, ASTM A350-LF2",E 124981 mm          N 289915 mm          EL+ 4098 mm,124.981,289.915,4.098,"Vx(3,4,2)"
1Sg6iH_o1EQesVUjgk_frF,Geometry,28a4f270-6b32-40b5-aa25-09bd2cc58a8c,"WeldoletÃÂ®, reducing, 900 mm x 150 mm, BE, MSS SP-97, ASTM A350-LF2",E 124981 mm          N 291358 mm          EL+ 2809 mm,124.981,291.358,2.809,"Vx(3,4,1)"
1fcx$hMnj8WfW0cIA_AT_P,Insulation Volume,813a3d75-70c8-461d-9f3a-fe064ef6d32c,"WeldoletÃÂ®, reducing, 900 mm x 150 mm, BE, MSS SP-97, ASTM A350-LF2",E 124981 mm          N 291358 mm          EL+ 2809 mm,124.981,291.358,2.809,"Vx(3,4,1)"
2xmGCfoVzCifR8rr3XyjoU,Geometry,727345a3-3da5-46a0-8ce2-db19ca81b8fc,"90o elbow, 900 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 124981 mm          N 280077 mm          EL+ 9457 mm,124.981,280.077,9.457,"Vx(3,3,2)"
3VeFAk6eD1qREbtxGiPf5x,Insulation Volume,be9092ce-6f5c-4319-9891-252fee16ac5a,"90o elbow, 900 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 124981 mm          N 280077 mm          EL+ 9457 mm,124.981,280.077,9.457,"Vx(3,3,2)"
3_PTtPJn5AUv7oThHfZ_14,Geometry,935167e6-6971-4fd5-8d04-0627e038ba07,"90o elbow, 900 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 124981 mm          N 289915 mm          EL+ 9457 mm,124.981,289.915,9.457,"Vx(3,4,2)"
3kj8Qz7z15lfo7kRGdRqbB,Insulation Volume,92b43e10-6e46-416c-a466-4a59c19db549,"90o elbow, 900 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 124981 mm          N 289915 mm          EL+ 9457 mm,124.981,289.915,9.457,"Vx(3,4,2)"
2uzIrQTd52Veu6cqzifcKr,Geometry,75f4979d-5755-4f43-a4f7-d0b78f0185b1,"90o elbow, 900 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 118072 mm          N 280077 mm          EL+ 9457 mm,118.072,280.077,9.457,"Vx(2,3,2)"
205vXIAvj6kwnsiFJQdzIG,Insulation Volume,ff8dd898-3af1-4eeb-873a-ec9087796735,"90o elbow, 900 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 118072 mm          N 280077 mm          EL+ 9457 mm,118.072,280.077,9.457,"Vx(2,3,2)"
3X52hryYn1WOf3g9dGsDCo,Geometry,b387776a-5400-4d61-848c-e20e586f8192,"90o elbow, 900 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 118072 mm          N 282820 mm          EL+ 9457 mm,118.072,282.82,9.457,"Vx(2,4,2)"
22BzDgWJ10wvY7Evb$ZajZ,Insulation Volume,f7a11b2e-a8dd-406d-9113-d66dac600399,"90o elbow, 900 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 118072 mm          N 282820 mm          EL+ 9457 mm,118.072,282.82,9.457,"Vx(2,4,2)"
02JWnPV150_RhZPxWRWxsp,Geometry,557a9d64-e2cd-4cd6-b15b-b27fdcf76312,"Weld neck flange, 900 mm, RFFE/BE, Class 150, ASME B16.47 Series A, ASTM A350-LF2",E 124981 mm          N 289915 mm          EL+ 3644 mm,124.981,289.915,3.644,"Vx(3,4,1)"
3kgfHGDHn4VxKrfOTsRJzV,Insulation Volume,1c3f2b9e-7f7b-4ff7-b247-ba01c23004f7,"Weld neck flange, 900 mm, RFFE/BE, Class 150, ASME B16.47 Series A, ASTM A350-LF2",E 124981 mm          N 289915 mm          EL+ 3644 mm,124.981,289.915,3.644,"Vx(3,4,1)"
29Fim1SMLF_PIGEz63xkDJ,Geometry,d636e28d-0172-450f-91ab-3ca696f27bf9,"Pipe stock, 900 mm, BE, S-STD, ASME-B36.10M, ASTM A671 Grade CC60 Class 32, Electric fusion welded, longitudinal seam, 100% joint quality",E 114750 mm          N 282820 mm          EL+ 9457 mm,114.75,282.82,9.457,"Vx(2,4,2)"
1UYEzPvjL0Bgr$XuXmWr8U,Insulation Volume,19bcb9c0-e908-4406-a73b-a3d1f4fc1448,"Pipe stock, 900 mm, BE, S-STD, ASME-B36.10M, ASTM A671 Grade CC60 Class 32, Electric fusion welded, longitudinal seam, 100% joint quality",E 114750 mm          N 282820 mm          EL+ 9457 mm,114.75,282.82,9.457,"Vx(2,4,2)"
1fF_dk451ETu7PduxSZN9C,Geometry,a53a7a32-9f82-4648-a907-47746c8276d4,"Pipe stock, 900 mm, BE, S-STD, ASME-B36.10M, ASTM A671 Grade CC60 Class 32, Electric fusion welded, longitudinal seam, 100% joint quality",E 124981 mm          N 284996 mm          EL+ 9457 mm,124.981,284.996,9.457,"Vx(3,4,2)"
1bjicjdgf0cg65P1X42zdF,Insulation Volume,ba887995-002a-430b-b457-e1d0366b6d15,"Pipe stock, 900 mm, BE, S-STD, ASME-B36.10M, ASTM A671 Grade CC60 Class 32, Electric fusion welded, longitudinal seam, 100% joint quality",E 124981 mm          N 284996 mm          EL+ 9457 mm,124.981,284.996,9.457,"Vx(3,4,2)"
1i153TCgjEJvClViIlG3JV,Geometry,e769ae79-6296-4825-a46a-8760b9ab0b23,"Pipe stock, 900 mm, BE, S-STD, ASME-B36.10M, ASTM A671 Grade CC60 Class 32, Electric fusion welded, longitudinal seam, 100% joint quality",E 121526 mm          N 280077 mm          EL+ 9457 mm,121.526,280.077,9.457,"Vx(3,3,2)"
10k1HfAiHEEgOiS6VsoH22,Insulation Volume,ef39f0fa-05e4-4eef-979b-56d118d4b54f,"Pipe stock, 900 mm, BE, S-STD, ASME-B36.10M, ASTM A671 Grade CC60 Class 32, Electric fusion welded, longitudinal seam, 100% joint quality",E 121526 mm          N 280077 mm          EL+ 9457 mm,121.526,280.077,9.457,"Vx(3,3,2)"
3JI6AgVR94KxTQFzGdBnHE,Geometry,80031350-8590-4a34-8520-1f9e12c70f6c,"Pipe stock, 900 mm, BE, S-STD, ASME-B36.10M, ASTM A671 Grade CC60 Class 32, Electric fusion welded, longitudinal seam, 100% joint quality",E 124981 mm          N 289915 mm          EL+ 3949 mm,124.981,289.915,3.949,"Vx(3,4,2)"
1DHqdE77rAkhT_QUKspGWT,Insulation Volume,8eba2272-aadf-46c6-8daa-d119998e7cdf,"Pipe stock, 900 mm, BE, S-STD, ASME-B36.10M, ASTM A671 Grade CC60 Class 32, Electric fusion welded, longitudinal seam, 100% joint quality",E 124981 mm          N 289915 mm          EL+ 3949 mm,124.981,289.915,3.949,"Vx(3,4,2)"
3xDNTCSpzEGAbVsL22GANL,Geometry,8b10ee31-c86e-4a16-ab77-2a60a30da3d2,"Weld neck flange, 900 mm, RFFE/BE, Class 150, ASME B16.47 Series A, ASTM A350-LF2",E 124981 mm          N 289915 mm          EL+ 3638 mm,124.981,289.915,3.638,"Vx(3,4,1)"
1dTpWlJSj5oumUVVe9xxi9,Insulation Volume,32f8c874-eb96-4ff9-bb29-0e10e983a0dc,"Weld neck flange, 900 mm, RFFE/BE, Class 150, ASME B16.47 Series A, ASTM A350-LF2",E 124981 mm          N 289915 mm          EL+ 3638 mm,124.981,289.915,3.638,"Vx(3,4,1)"
192o6gC9LEVxXevtxj1qH9,Geometry,8c7c09ba-fb39-4511-ac55-208e9aaef9c7,"Tee, 900 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 124981 mm          N 289915 mm          EL+ 2809 mm,124.981,289.915,2.809,"Vx(3,4,1)"
0stUr6t3T6jfyotubDN_Qn,Insulation Volume,55112a82-1527-4534-87f7-e777a17def65,"Tee, 900 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 124981 mm          N 289915 mm          EL+ 2809 mm,124.981,289.915,2.809,"Vx(3,4,1)"
